  0%|                                                                                                                                                        | 0/6468 [00:00<?, ?it/s]Casting fp32 inputs back to torch.bfloat16 for flash-attn compatibility.
                                                                                                                                                                                      
{'loss': 7.2962, 'grad_norm': 225.7823944091797, 'learning_rate': 5e-05, 'epoch': 0.0}
{'loss': 1.3145, 'grad_norm': 12.604524612426758, 'learning_rate': 4.8229746444032156e-05, 'epoch': 0.04}
{'loss': 2.2471, 'grad_norm': 10.850801467895508, 'learning_rate': 4.822201607915894e-05, 'epoch': 0.04}
{'loss': 1.74, 'grad_norm': 11.951662063598633, 'learning_rate': 4.8214285714285716e-05, 'epoch': 0.04}
{'loss': 1.6347, 'grad_norm': 10.767358779907227, 'learning_rate': 4.82065553494125e-05, 'epoch': 0.04}
{'loss': 1.3697, 'grad_norm': 11.69285774230957, 'learning_rate': 4.819882498453927e-05, 'epoch': 0.04}
{'loss': 1.9997, 'grad_norm': 8.274575233459473, 'learning_rate': 4.819109461966605e-05, 'epoch': 0.04}
{'loss': 1.8521, 'grad_norm': 9.038633346557617, 'learning_rate': 4.818336425479283e-05, 'epoch': 0.04}
{'loss': 1.8105, 'grad_norm': 11.361184120178223, 'learning_rate': 4.817563388991961e-05, 'epoch': 0.04}
{'loss': 1.6591, 'grad_norm': 10.442273139953613, 'learning_rate': 4.816790352504639e-05, 'epoch': 0.04}
{'loss': 2.2489, 'grad_norm': 9.017638206481934, 'learning_rate': 4.8160173160173164e-05, 'epoch': 0.04}
{'loss': 1.5999, 'grad_norm': 8.827974319458008, 'learning_rate': 4.815244279529994e-05, 'epoch': 0.04}
{'loss': 1.3479, 'grad_norm': 11.045332908630371, 'learning_rate': 4.814471243042672e-05, 'epoch': 0.04}
{'loss': 1.8085, 'grad_norm': 12.130003929138184, 'learning_rate': 4.81369820655535e-05, 'epoch': 0.04}
{'loss': 0.8126, 'grad_norm': 11.137938499450684, 'learning_rate': 4.812925170068027e-05, 'epoch': 0.04}
{'loss': 1.4106, 'grad_norm': 12.195540428161621, 'learning_rate': 4.812152133580705e-05, 'epoch': 0.04}
{'loss': 1.3289, 'grad_norm': 11.78317928314209, 'learning_rate': 4.811379097093383e-05, 'epoch': 0.04}
{'loss': 1.6639, 'grad_norm': 12.518973350524902, 'learning_rate': 4.810606060606061e-05, 'epoch': 0.04}
{'loss': 1.5441, 'grad_norm': 12.80308723449707, 'learning_rate': 4.809833024118738e-05, 'epoch': 0.04}
{'loss': 1.4624, 'grad_norm': 12.217247009277344, 'learning_rate': 4.8090599876314165e-05, 'epoch': 0.04}
{'loss': 1.829, 'grad_norm': 13.506561279296875, 'learning_rate': 4.808286951144094e-05, 'epoch': 0.04}
{'loss': 2.2094, 'grad_norm': 10.941017150878906, 'learning_rate': 4.807513914656772e-05, 'epoch': 0.04}
{'loss': 1.7824, 'grad_norm': 12.417123794555664, 'learning_rate': 4.80674087816945e-05, 'epoch': 0.04}
{'loss': 1.7915, 'grad_norm': 12.543660163879395, 'learning_rate': 4.805967841682128e-05, 'epoch': 0.04}
{'loss': 2.105, 'grad_norm': 12.138641357421875, 'learning_rate': 4.8051948051948054e-05, 'epoch': 0.04}
{'loss': 1.9337, 'grad_norm': 8.647686958312988, 'learning_rate': 4.804421768707483e-05, 'epoch': 0.04}
{'loss': 1.3502, 'grad_norm': 11.826531410217285, 'learning_rate': 4.8036487322201614e-05, 'epoch': 0.04}
{'loss': 1.7352, 'grad_norm': 10.263680458068848, 'learning_rate': 4.802875695732838e-05, 'epoch': 0.04}
{'loss': 1.7743, 'grad_norm': 13.21861743927002, 'learning_rate': 4.8021026592455166e-05, 'epoch': 0.04}
{'loss': 1.9092, 'grad_norm': 8.363901138305664, 'learning_rate': 4.801329622758194e-05, 'epoch': 0.04}
{'loss': 1.6321, 'grad_norm': 12.064359664916992, 'learning_rate': 4.8005565862708726e-05, 'epoch': 0.04}
{'loss': 1.2357, 'grad_norm': 10.485306739807129, 'learning_rate': 4.79978354978355e-05, 'epoch': 0.04}
{'loss': 1.7212, 'grad_norm': 12.239297866821289, 'learning_rate': 4.799010513296228e-05, 'epoch': 0.04}
{'loss': 1.6352, 'grad_norm': 10.079460144042969, 'learning_rate': 4.7982374768089055e-05, 'epoch': 0.04}
{'loss': 1.9423, 'grad_norm': 11.311237335205078, 'learning_rate': 4.797464440321583e-05, 'epoch': 0.04}
{'loss': 1.6213, 'grad_norm': 12.144716262817383, 'learning_rate': 4.7966914038342615e-05, 'epoch': 0.04}
{'loss': 1.6514, 'grad_norm': 12.166887283325195, 'learning_rate': 4.795918367346939e-05, 'epoch': 0.04}
{'loss': 1.9199, 'grad_norm': 9.933119773864746, 'learning_rate': 4.795145330859617e-05, 'epoch': 0.04}
{'loss': 1.451, 'grad_norm': 10.79883861541748, 'learning_rate': 4.7943722943722944e-05, 'epoch': 0.04}
{'loss': 1.056, 'grad_norm': 11.033679008483887, 'learning_rate': 4.793599257884973e-05, 'epoch': 0.04}
{'loss': 1.3619, 'grad_norm': 12.347790718078613, 'learning_rate': 4.7928262213976504e-05, 'epoch': 0.04}
{'loss': 2.0191, 'grad_norm': 12.765049934387207, 'learning_rate': 4.792053184910328e-05, 'epoch': 0.04}
{'loss': 2.1885, 'grad_norm': 11.906373977661133, 'learning_rate': 4.7912801484230056e-05, 'epoch': 0.04}
{'loss': 1.0073, 'grad_norm': 11.602317810058594, 'learning_rate': 4.790507111935684e-05, 'epoch': 0.04}
{'loss': 1.2882, 'grad_norm': 12.43708324432373, 'learning_rate': 4.7897340754483616e-05, 'epoch': 0.04}
{'loss': 0.9468, 'grad_norm': 11.09910774230957, 'learning_rate': 4.788961038961039e-05, 'epoch': 0.04}
{'loss': 1.6406, 'grad_norm': 12.397626876831055, 'learning_rate': 4.788188002473717e-05, 'epoch': 0.04}
{'loss': 1.3296, 'grad_norm': 11.855145454406738, 'learning_rate': 4.7874149659863945e-05, 'epoch': 0.04}
{'loss': 1.7624, 'grad_norm': 9.649344444274902, 'learning_rate': 4.786641929499073e-05, 'epoch': 0.04}
{'loss': 1.5983, 'grad_norm': 12.576942443847656, 'learning_rate': 4.78586889301175e-05, 'epoch': 0.04}
{'loss': 1.0219, 'grad_norm': 10.409896850585938, 'learning_rate': 4.785095856524428e-05, 'epoch': 0.04}
{'loss': 1.5077, 'grad_norm': 12.730202674865723, 'learning_rate': 4.784322820037106e-05, 'epoch': 0.04}
{'loss': 1.8036, 'grad_norm': 11.979982376098633, 'learning_rate': 4.783549783549784e-05, 'epoch': 0.04}
{'loss': 1.2035, 'grad_norm': 10.052679061889648, 'learning_rate': 4.782776747062462e-05, 'epoch': 0.04}
{'loss': 1.9101, 'grad_norm': 11.687844276428223, 'learning_rate': 4.7820037105751393e-05, 'epoch': 0.04}
{'loss': 1.5705, 'grad_norm': 12.755038261413574, 'learning_rate': 4.781230674087817e-05, 'epoch': 0.04}
{'loss': 1.0628, 'grad_norm': 13.547411918640137, 'learning_rate': 4.780457637600495e-05, 'epoch': 0.04}
{'loss': 2.0558, 'grad_norm': 14.90500259399414, 'learning_rate': 4.779684601113173e-05, 'epoch': 0.04}
{'loss': 1.7031, 'grad_norm': 15.38565444946289, 'learning_rate': 4.7789115646258506e-05, 'epoch': 0.04}
{'loss': 1.3572, 'grad_norm': 9.303340911865234, 'learning_rate': 4.778138528138528e-05, 'epoch': 0.04}
{'loss': 0.6608, 'grad_norm': 10.973625183105469, 'learning_rate': 4.777365491651206e-05, 'epoch': 0.04}
{'loss': 1.7751, 'grad_norm': 9.466729164123535, 'learning_rate': 4.776592455163884e-05, 'epoch': 0.04}
{'loss': 1.994, 'grad_norm': 11.903127670288086, 'learning_rate': 4.775819418676562e-05, 'epoch': 0.04}
{'loss': 1.9618, 'grad_norm': 8.008000373840332, 'learning_rate': 4.7750463821892395e-05, 'epoch': 0.05}
{'loss': 1.1087, 'grad_norm': 10.443798065185547, 'learning_rate': 4.774273345701917e-05, 'epoch': 0.05}
{'loss': 0.9733, 'grad_norm': 8.202715873718262, 'learning_rate': 4.7735003092145954e-05, 'epoch': 0.05}
{'loss': 2.2922, 'grad_norm': 14.530853271484375, 'learning_rate': 4.772727272727273e-05, 'epoch': 0.05}
{'loss': 1.7012, 'grad_norm': 15.597487449645996, 'learning_rate': 4.771954236239951e-05, 'epoch': 0.05}
{'loss': 1.5599, 'grad_norm': 16.129901885986328, 'learning_rate': 4.771181199752628e-05, 'epoch': 0.05}
{'loss': 1.1194, 'grad_norm': 11.161174774169922, 'learning_rate': 4.7704081632653066e-05, 'epoch': 0.05}
{'loss': 1.3543, 'grad_norm': 11.92753791809082, 'learning_rate': 4.769635126777984e-05, 'epoch': 0.05}
{'loss': 1.3983, 'grad_norm': 13.772634506225586, 'learning_rate': 4.768862090290662e-05, 'epoch': 0.05}
{'loss': 1.8286, 'grad_norm': 10.12093448638916, 'learning_rate': 4.7680890538033396e-05, 'epoch': 0.05}
{'loss': 1.6758, 'grad_norm': 14.309399604797363, 'learning_rate': 4.767316017316017e-05, 'epoch': 0.05}
{'loss': 0.9186, 'grad_norm': 10.79062557220459, 'learning_rate': 4.7665429808286955e-05, 'epoch': 0.05}
{'loss': 1.2789, 'grad_norm': 10.494746208190918, 'learning_rate': 4.765769944341373e-05, 'epoch': 0.05}
{'loss': 1.9184, 'grad_norm': 9.769509315490723, 'learning_rate': 4.764996907854051e-05, 'epoch': 0.05}
{'loss': 1.7048, 'grad_norm': 10.391256332397461, 'learning_rate': 4.7642238713667284e-05, 'epoch': 0.05}
{'loss': 1.7613, 'grad_norm': 13.308878898620605, 'learning_rate': 4.763450834879407e-05, 'epoch': 0.05}
{'loss': 1.6664, 'grad_norm': 10.690105438232422, 'learning_rate': 4.7626777983920844e-05, 'epoch': 0.05}
{'loss': 1.5216, 'grad_norm': 11.92808723449707, 'learning_rate': 4.761904761904762e-05, 'epoch': 0.05}
{'loss': 1.7292, 'grad_norm': 11.33215045928955, 'learning_rate': 4.76113172541744e-05, 'epoch': 0.05}
{'loss': 1.4884, 'grad_norm': 11.397809982299805, 'learning_rate': 4.760358688930118e-05, 'epoch': 0.05}
{'loss': 1.5353, 'grad_norm': 10.082086563110352, 'learning_rate': 4.7595856524427956e-05, 'epoch': 0.05}
{'loss': 0.9504, 'grad_norm': 10.701008796691895, 'learning_rate': 4.758812615955473e-05, 'epoch': 0.05}
{'loss': 1.7512, 'grad_norm': 8.338491439819336, 'learning_rate': 4.758039579468151e-05, 'epoch': 0.05}
{'loss': 1.8095, 'grad_norm': 10.604830741882324, 'learning_rate': 4.7572665429808286e-05, 'epoch': 0.05}
{'loss': 2.1862, 'grad_norm': 10.39349365234375, 'learning_rate': 4.756493506493507e-05, 'epoch': 0.05}
{'loss': 1.5352, 'grad_norm': 10.342663764953613, 'learning_rate': 4.7557204700061845e-05, 'epoch': 0.05}
{'loss': 1.9358, 'grad_norm': 10.55801773071289, 'learning_rate': 4.754947433518862e-05, 'epoch': 0.05}
{'loss': 1.6793, 'grad_norm': 11.949399948120117, 'learning_rate': 4.75417439703154e-05, 'epoch': 0.05}
{'loss': 1.8966, 'grad_norm': 12.448528289794922, 'learning_rate': 4.753401360544218e-05, 'epoch': 0.05}
{'loss': 1.5378, 'grad_norm': 14.592063903808594, 'learning_rate': 4.752628324056896e-05, 'epoch': 0.05}
{'loss': 1.61, 'grad_norm': 9.958364486694336, 'learning_rate': 4.751855287569574e-05, 'epoch': 0.05}
{'loss': 1.263, 'grad_norm': 11.892278671264648, 'learning_rate': 4.751082251082251e-05, 'epoch': 0.05}
{'loss': 0.9249, 'grad_norm': 12.45081901550293, 'learning_rate': 4.7503092145949293e-05, 'epoch': 0.05}
{'loss': 1.9758, 'grad_norm': 8.982450485229492, 'learning_rate': 4.749536178107607e-05, 'epoch': 0.05}
{'loss': 1.2916, 'grad_norm': 11.829699516296387, 'learning_rate': 4.7487631416202846e-05, 'epoch': 0.05}
{'loss': 1.7822, 'grad_norm': 9.471612930297852, 'learning_rate': 4.747990105132962e-05, 'epoch': 0.05}
{'loss': 1.5041, 'grad_norm': 10.008273124694824, 'learning_rate': 4.74721706864564e-05, 'epoch': 0.05}
{'loss': 1.6763, 'grad_norm': 8.834003448486328, 'learning_rate': 4.746444032158318e-05, 'epoch': 0.05}
{'loss': 1.6806, 'grad_norm': 10.742268562316895, 'learning_rate': 4.745670995670996e-05, 'epoch': 0.05}
{'loss': 2.1242, 'grad_norm': 8.166937828063965, 'learning_rate': 4.744897959183674e-05, 'epoch': 0.05}
{'loss': 0.922, 'grad_norm': 10.05993938446045, 'learning_rate': 4.744124922696351e-05, 'epoch': 0.05}
{'loss': 1.4825, 'grad_norm': 9.064054489135742, 'learning_rate': 4.7433518862090295e-05, 'epoch': 0.05}
{'loss': 2.0406, 'grad_norm': 12.073653221130371, 'learning_rate': 4.742578849721707e-05, 'epoch': 0.05}
{'loss': 1.4421, 'grad_norm': 10.934063911437988, 'learning_rate': 4.7418058132343854e-05, 'epoch': 0.05}
{'loss': 1.8831, 'grad_norm': 15.097311019897461, 'learning_rate': 4.7410327767470624e-05, 'epoch': 0.05}
{'loss': 1.522, 'grad_norm': 12.761110305786133, 'learning_rate': 4.740259740259741e-05, 'epoch': 0.05}
{'loss': 1.2099, 'grad_norm': 11.681062698364258, 'learning_rate': 4.739486703772418e-05, 'epoch': 0.05}
{'loss': 2.013, 'grad_norm': 10.094401359558105, 'learning_rate': 4.738713667285096e-05, 'epoch': 0.05}
{'loss': 1.6633, 'grad_norm': 11.482987403869629, 'learning_rate': 4.7379406307977736e-05, 'epoch': 0.05}
{'loss': 1.622, 'grad_norm': 12.537581443786621, 'learning_rate': 4.737167594310451e-05, 'epoch': 0.05}
{'loss': 1.2148, 'grad_norm': 14.34085750579834, 'learning_rate': 4.7363945578231296e-05, 'epoch': 0.05}
{'loss': 1.6149, 'grad_norm': 8.273812294006348, 'learning_rate': 4.735621521335807e-05, 'epoch': 0.05}
{'loss': 2.0271, 'grad_norm': 10.580267906188965, 'learning_rate': 4.7348484848484855e-05, 'epoch': 0.05}
{'loss': 1.9572, 'grad_norm': 9.677433013916016, 'learning_rate': 4.7340754483611625e-05, 'epoch': 0.05}
{'loss': 1.4675, 'grad_norm': 10.49356460571289, 'learning_rate': 4.733302411873841e-05, 'epoch': 0.05}
{'loss': 1.8397, 'grad_norm': 9.20423412322998, 'learning_rate': 4.7325293753865184e-05, 'epoch': 0.05}
{'loss': 1.777, 'grad_norm': 9.313749313354492, 'learning_rate': 4.731756338899197e-05, 'epoch': 0.05}
{'loss': 1.6579, 'grad_norm': 13.113737106323242, 'learning_rate': 4.730983302411874e-05, 'epoch': 0.05}
{'loss': 1.9252, 'grad_norm': 6.100244998931885, 'learning_rate': 4.730210265924552e-05, 'epoch': 0.05}
{'loss': 2.0713, 'grad_norm': 10.604884147644043, 'learning_rate': 4.72943722943723e-05, 'epoch': 0.05}
{'loss': 1.928, 'grad_norm': 8.753259658813477, 'learning_rate': 4.728664192949907e-05, 'epoch': 0.05}
{'loss': 1.3131, 'grad_norm': 14.376229286193848, 'learning_rate': 4.7278911564625856e-05, 'epoch': 0.05}
{'loss': 1.5965, 'grad_norm': 9.141597747802734, 'learning_rate': 4.7271181199752626e-05, 'epoch': 0.05}
{'loss': 1.6816, 'grad_norm': 10.379598617553711, 'learning_rate': 4.726345083487941e-05, 'epoch': 0.05}
{'loss': 1.572, 'grad_norm': 9.062212944030762, 'learning_rate': 4.7255720470006186e-05, 'epoch': 0.06}
{'loss': 1.9319, 'grad_norm': 10.53422737121582, 'learning_rate': 4.724799010513297e-05, 'epoch': 0.06}
{'loss': 1.6579, 'grad_norm': 9.573238372802734, 'learning_rate': 4.724025974025974e-05, 'epoch': 0.06}
{'loss': 1.4558, 'grad_norm': 9.182440757751465, 'learning_rate': 4.723252937538652e-05, 'epoch': 0.06}
{'loss': 1.9227, 'grad_norm': 12.636037826538086, 'learning_rate': 4.72247990105133e-05, 'epoch': 0.06}
{'loss': 1.4218, 'grad_norm': 12.68756103515625, 'learning_rate': 4.721706864564008e-05, 'epoch': 0.06}
{'loss': 1.7491, 'grad_norm': 9.299886703491211, 'learning_rate': 4.720933828076686e-05, 'epoch': 0.06}
{'loss': 1.5578, 'grad_norm': 9.720327377319336, 'learning_rate': 4.7201607915893634e-05, 'epoch': 0.06}
{'loss': 0.9232, 'grad_norm': 12.153491020202637, 'learning_rate': 4.719387755102041e-05, 'epoch': 0.06}
{'loss': 2.0033, 'grad_norm': 7.885338306427002, 'learning_rate': 4.718614718614719e-05, 'epoch': 0.06}
{'loss': 2.0863, 'grad_norm': 14.271769523620605, 'learning_rate': 4.717841682127397e-05, 'epoch': 0.06}
{'loss': 1.9535, 'grad_norm': 12.465235710144043, 'learning_rate': 4.717068645640074e-05, 'epoch': 0.06}
{'loss': 1.4704, 'grad_norm': 11.324596405029297, 'learning_rate': 4.716295609152752e-05, 'epoch': 0.06}
{'loss': 1.6461, 'grad_norm': 9.439238548278809, 'learning_rate': 4.71552257266543e-05, 'epoch': 0.06}
{'loss': 1.2808, 'grad_norm': 10.319734573364258, 'learning_rate': 4.714749536178108e-05, 'epoch': 0.06}
{'loss': 1.4859, 'grad_norm': 10.83992862701416, 'learning_rate': 4.713976499690785e-05, 'epoch': 0.06}
{'loss': 1.5709, 'grad_norm': 13.786805152893066, 'learning_rate': 4.7132034632034635e-05, 'epoch': 0.06}
{'loss': 1.3444, 'grad_norm': 10.922525405883789, 'learning_rate': 4.712430426716141e-05, 'epoch': 0.06}
{'loss': 1.7754, 'grad_norm': 10.32595443725586, 'learning_rate': 4.7116573902288195e-05, 'epoch': 0.06}
{'loss': 1.3477, 'grad_norm': 13.247637748718262, 'learning_rate': 4.710884353741497e-05, 'epoch': 0.06}
{'loss': 1.7884, 'grad_norm': 10.045207023620605, 'learning_rate': 4.710111317254175e-05, 'epoch': 0.06}
{'loss': 1.9738, 'grad_norm': 11.395235061645508, 'learning_rate': 4.7093382807668524e-05, 'epoch': 0.06}
{'loss': 1.5595, 'grad_norm': 9.82787799835205, 'learning_rate': 4.70856524427953e-05, 'epoch': 0.06}
{'loss': 1.5528, 'grad_norm': 8.762382507324219, 'learning_rate': 4.707792207792208e-05, 'epoch': 0.06}
{'loss': 2.0447, 'grad_norm': 9.7423095703125, 'learning_rate': 4.707019171304885e-05, 'epoch': 0.06}
{'loss': 1.2324, 'grad_norm': 12.787676811218262, 'learning_rate': 4.7062461348175636e-05, 'epoch': 0.06}
{'loss': 1.2189, 'grad_norm': 13.06849479675293, 'learning_rate': 4.705473098330241e-05, 'epoch': 0.06}
{'loss': 1.7725, 'grad_norm': 10.774041175842285, 'learning_rate': 4.7047000618429196e-05, 'epoch': 0.06}
{'loss': 1.6614, 'grad_norm': 13.422331809997559, 'learning_rate': 4.703927025355597e-05, 'epoch': 0.06}
{'loss': 1.7791, 'grad_norm': 11.322318077087402, 'learning_rate': 4.703153988868275e-05, 'epoch': 0.06}
{'loss': 0.5443, 'grad_norm': 9.776799201965332, 'learning_rate': 4.7023809523809525e-05, 'epoch': 0.06}
{'loss': 1.8991, 'grad_norm': 10.938427925109863, 'learning_rate': 4.701607915893631e-05, 'epoch': 0.06}
{'loss': 0.9541, 'grad_norm': 15.707350730895996, 'learning_rate': 4.7008348794063084e-05, 'epoch': 0.06}
{'loss': 1.1269, 'grad_norm': 10.242653846740723, 'learning_rate': 4.700061842918986e-05, 'epoch': 0.06}
{'loss': 0.7268, 'grad_norm': 10.881074905395508, 'learning_rate': 4.699288806431664e-05, 'epoch': 0.06}
{'loss': 1.7824, 'grad_norm': 10.51163101196289, 'learning_rate': 4.6985157699443414e-05, 'epoch': 0.06}
{'loss': 1.8147, 'grad_norm': 10.180181503295898, 'learning_rate': 4.69774273345702e-05, 'epoch': 0.06}
{'loss': 1.9189, 'grad_norm': 13.107879638671875, 'learning_rate': 4.696969696969697e-05, 'epoch': 0.06}
{'loss': 1.4349, 'grad_norm': 9.606980323791504, 'learning_rate': 4.696196660482375e-05, 'epoch': 0.06}
{'loss': 1.9232, 'grad_norm': 9.688569068908691, 'learning_rate': 4.6954236239950526e-05, 'epoch': 0.06}
{'loss': 1.5677, 'grad_norm': 11.271764755249023, 'learning_rate': 4.694650587507731e-05, 'epoch': 0.06}
{'loss': 1.6233, 'grad_norm': 13.850759506225586, 'learning_rate': 4.6938775510204086e-05, 'epoch': 0.06}
{'loss': 1.0226, 'grad_norm': 10.043874740600586, 'learning_rate': 4.693104514533086e-05, 'epoch': 0.06}
{'loss': 0.9123, 'grad_norm': 9.688163757324219, 'learning_rate': 4.692331478045764e-05, 'epoch': 0.06}
{'loss': 1.9016, 'grad_norm': 10.665031433105469, 'learning_rate': 4.691558441558442e-05, 'epoch': 0.06}
{'loss': 1.4773, 'grad_norm': 14.848910331726074, 'learning_rate': 4.69078540507112e-05, 'epoch': 0.06}
{'loss': 1.6403, 'grad_norm': 8.462992668151855, 'learning_rate': 4.6900123685837974e-05, 'epoch': 0.06}
{'loss': 1.168, 'grad_norm': 15.207111358642578, 'learning_rate': 4.689239332096475e-05, 'epoch': 0.06}
{'loss': 1.9223, 'grad_norm': 13.276106834411621, 'learning_rate': 4.688466295609153e-05, 'epoch': 0.06}
{'loss': 1.8113, 'grad_norm': 9.280237197875977, 'learning_rate': 4.687693259121831e-05, 'epoch': 0.06}
{'loss': 1.6008, 'grad_norm': 9.585718154907227, 'learning_rate': 4.686920222634509e-05, 'epoch': 0.06}
{'loss': 1.4392, 'grad_norm': 12.758963584899902, 'learning_rate': 4.686147186147186e-05, 'epoch': 0.06}
{'loss': 1.7268, 'grad_norm': 11.645757675170898, 'learning_rate': 4.685374149659864e-05, 'epoch': 0.06}
{'loss': 1.3951, 'grad_norm': 11.23178768157959, 'learning_rate': 4.684601113172542e-05, 'epoch': 0.06}
{'loss': 1.6704, 'grad_norm': 9.656021118164062, 'learning_rate': 4.68382807668522e-05, 'epoch': 0.06}
{'loss': 1.7176, 'grad_norm': 9.643932342529297, 'learning_rate': 4.6830550401978975e-05, 'epoch': 0.06}
{'loss': 2.0674, 'grad_norm': 6.666135311126709, 'learning_rate': 4.682282003710575e-05, 'epoch': 0.06}
{'loss': 1.9565, 'grad_norm': 9.364531517028809, 'learning_rate': 4.6815089672232535e-05, 'epoch': 0.06}
{'loss': 1.738, 'grad_norm': 11.089654922485352, 'learning_rate': 4.680735930735931e-05, 'epoch': 0.06}
{'loss': 1.3388, 'grad_norm': 14.428275108337402, 'learning_rate': 4.679962894248609e-05, 'epoch': 0.06}
{'loss': 1.5122, 'grad_norm': 10.751016616821289, 'learning_rate': 4.6791898577612864e-05, 'epoch': 0.06}
{'loss': 1.5629, 'grad_norm': 8.80447769165039, 'learning_rate': 4.678416821273964e-05, 'epoch': 0.06}
{'loss': 1.3947, 'grad_norm': 11.685484886169434, 'learning_rate': 4.6776437847866424e-05, 'epoch': 0.06}
{'loss': 1.6881, 'grad_norm': 10.000188827514648, 'learning_rate': 4.67687074829932e-05, 'epoch': 0.06}
{'loss': 1.7241, 'grad_norm': 9.254362106323242, 'learning_rate': 4.6760977118119977e-05, 'epoch': 0.06}
{'loss': 1.051, 'grad_norm': 11.288138389587402, 'learning_rate': 4.675324675324675e-05, 'epoch': 0.07}
{'loss': 1.7195, 'grad_norm': 13.483585357666016, 'learning_rate': 4.6745516388373536e-05, 'epoch': 0.07}
{'loss': 1.1122, 'grad_norm': 12.633610725402832, 'learning_rate': 4.673778602350031e-05, 'epoch': 0.07}
{'loss': 1.2519, 'grad_norm': 10.880943298339844, 'learning_rate': 4.673005565862709e-05, 'epoch': 0.07}
{'loss': 1.2442, 'grad_norm': 11.276961326599121, 'learning_rate': 4.6722325293753865e-05, 'epoch': 0.07}
{'loss': 2.0091, 'grad_norm': 11.730360984802246, 'learning_rate': 4.671459492888064e-05, 'epoch': 0.07}
{'loss': 1.4906, 'grad_norm': 9.092585563659668, 'learning_rate': 4.6706864564007425e-05, 'epoch': 0.07}
{'loss': 1.3223, 'grad_norm': 11.537086486816406, 'learning_rate': 4.66991341991342e-05, 'epoch': 0.07}
{'loss': 1.1547, 'grad_norm': 10.181192398071289, 'learning_rate': 4.669140383426098e-05, 'epoch': 0.07}
{'loss': 1.2315, 'grad_norm': 13.44131088256836, 'learning_rate': 4.6683673469387754e-05, 'epoch': 0.07}
{'loss': 1.3083, 'grad_norm': 10.326560020446777, 'learning_rate': 4.667594310451454e-05, 'epoch': 0.07}
